Latitude,Longitude,Date,Tué,Blessés hospitalisés,Blessés Légers
48.8503,2.32987,2017-02-15,0,0,1
48.8582,2.29226,2017-08-02,0,0,1
48.8658,2.33015,2017-02-16,0,0,1
48.822588,2.344034,2022-09-02,0,0,1
48.857796,2.370936,2022-06-26,0,0,1
48.83678553390561,2.351848036050796,2022-04-29,0,0,1
48.863216,2.354583,2023-09-29,0,0,1
48.87523048339301,2.378649907424185,2020-01-25,0,0,1
48.884238,2.364627,2023-04-04,0,0,1
48.861047,2.313241,2023-07-20,0,0,1
48.822333,2.314356,2023-11-05,0,0,1
48.876420011,2.4023473263,2023-11-03,0,0,1
48.87002,2.286183,2023-09-21,0,0,1
48.839608,2.356308,2022-07-08,0,0,1
48.8606,2.38162,2017-03-21,0,0,1
48.853276,2.378508,2022-11-05,0,1,0
48.833725,2.382499,2022-07-22,0,0,1
48.8485,2.35489,2017-05-17,0,0,1
48.833354,2.402269,2021-01-19,0,1,0
48.889673,2.331496,2021-02-24,0,0,1
48.860533,2.379369,2021-05-01,0,0,1
48.893555,2.376022,2021-06-11,0,0,1
48.886536,2.349555,2021-09-03,0,0,1
48.876958,2.348113,2021-09-14,0,0,1
48.873847,2.295945,2023-02-20,0,0,1
48.836722,2.398433,2023-06-20,0,0,1
48.853551,2.3451,2023-07-17,0,0,1
48.869144,2.343177,2022-07-10,0,0,1
48.8494,2.40649,2018-05-19,0,0,1
48.837747,2.382573,2020-10-19,0,0,1
48.86912,2.351554,2022-05-10,0,0,1
48.846909,2.411364,2022-12-12,0,0,1
48.842088,2.449107,2022-05-20,0,0,1
48.85115,2.397402,2022-09-04,0,0,1
48.87789120700029,2.351665645837784,2022-03-18,0,0,1
48.853674,2.314736,2021-04-04,0,0,1
48.8609,2.34519,2018-11-30,0,0,1
48.884537,2.326983,2021-09-17,0,0,1
48.828795,2.327734,2023-06-13,0,1,0
48.843396,2.370712,2023-09-19,0,1,0
48.873258,2.295617,2020-01-28,0,0,1
48.895921,2.379519,2020-08-18,0,0,1
48.858335,2.363854,2020-10-03,0,0,1
48.878524,2.354048,2023-12-30,0,0,1
48.866965,2.36838,2021-07-07,0,0,1
48.8876,2.38032,2017-07-10,0,0,1
48.854299,2.377877,2021-01-16,0,0,1
48.884551,2.306056,2021-05-29,0,0,1
48.85532510256613,2.3527581832204842,2019-10-27,0,0,1
48.831014140822134,2.2923484782792074,2019-12-05,0,0,1
48.84254,2.369076,2021-06-06,0,0,1
48.882039,2.301056,2021-01-11,0,0,1
48.858469,2.288644,2021-08-17,0,0,1
48.898221,2.352523,2023-02-13,0,0,1
48.8557,2.24299,2017-06-02,0,0,1
48.866024,2.325025,2021-10-07,0,0,1
48.873417,2.329695,2021-11-02,0,0,1
48.8472,2.27917,2018-06-27,0,0,1
48.858155,2.272624,2020-07-28,0,0,1
48.889496,2.381131,2020-05-20,0,0,1
48.87578383506593,2.3565210426857823,2021-09-28,0,0,1
48.848897,2.347469,2023-06-09,0,0,1
48.846907,2.316814,2020-08-22,0,0,1
48.828477241094305,2.3274157941341396,2019-09-03,0,0,1
48.850351,2.306859,2019-03-04,0,0,1
48.858449,2.358485,2021-10-05,0,0,1
48.881105,2.365169,2023-01-12,0,0,1
48.855113,2.387127,2023-03-06,0,0,1
48.8584,2.3894,2018-07-01,0,0,1
48.892195,2.32358,2020-06-27,0,0,1
48.86895200000001,2.349473,2019-09-24,0,0,1
48.86673999999999,2.36516,2019-09-06,0,0,1
48.835619,2.33358,2022-12-22,0,0,1
48.85147,2.337059,2022-04-26,0,0,1
48.835998,2.315319,2021-05-25,0,0,1
48.859476,2.367605,2019-03-06,0,0,1
48.863289,2.399704,2019-03-25,0,0,1
48.8269,2.3386,2018-02-02,0,0,1
48.8441,2.3231,2018-03-09,0,0,1
48.8443,2.41032,2018-06-14,0,0,1
48.8476,2.34094,2018-06-05,0,0,1
48.8582,2.38646,2017-12-29,0,0,1
48.883611,2.349514,2020-12-10,0,0,1
48.83051,2.319291,2022-03-21,0,0,1
48.835798,2.422139,2020-06-11,0,0,1
48.8845,2.3642,2017-07-07,0,0,1
48.822882,2.377855,2022-01-24,0,0,1
48.873185,2.358833,2022-07-21,0,0,1
48.863915,2.338193,2022-08-31,0,0,1
48.869683,2.352654,2022-10-04,0,0,1
48.8592,2.33789,2017-06-25,0,0,1
48.86271,2.306627,2022-11-12,0,0,1
48.865719,2.245502,2022-02-04,0,0,1
48.851164,2.362507,2021-06-16,0,0,1
48.830104,2.320417,2023-07-09,0,0,1
48.862412,2.301601,2023-11-17,0,0,1
48.857897,2.3502,2023-09-22,0,0,1
48.863204,2.296176,2023-11-07,0,0,1
48.8843,2.36761,2018-05-14,0,0,1
48.872018,2.376803,2022-12-01,0,0,1
48.858437,2.312531,2020-08-25,0,0,1
48.862851,2.313444,2022-03-27,0,0,1
48.825,2.38888,2017-02-09,0,0,1
48.8601,2.37261,2017-12-15,0,0,1
48.847905,2.391538,2019-09-17,0,1,0
48.84457541754546,2.364249844468865,2021-04-15,0,0,1
48.838854,2.361001,2020-08-05,0,0,1
48.872378,2.337429,2020-11-06,0,0,1
48.844668,2.290511,2022-11-19,0,0,1
48.867893,2.353457,2021-09-03,0,0,1
48.851771,2.313862,2021-09-06,0,0,1
48.846706,2.27303,2023-03-01,0,0,1
48.847127,2.274709,2023-07-04,0,0,1
48.855461,2.307073,2022-06-21,0,0,1
48.84633,2.27663,2018-09-13,0,0,1
48.869069,2.408834,2022-05-14,0,0,1
48.837343,2.373862,2021-07-15,0,0,1
48.866242,2.352533,2021-04-14,0,0,1
48.863058,2.379303,2021-12-17,0,0,1
48.869366,2.354257,2021-08-13,0,0,1
48.85241,2.33169,2022-06-14,0,0,1
48.888952,2.393723,2022-10-06,0,0,1
48.84862792750664,2.3943630605936046,2022-04-20,0,0,1
48.8525,2.33881,2017-06-06,0,0,1
48.883314,2.327173,2022-06-01,0,0,1
48.872274,2.274785,2022-06-01,0,0,1
48.837292,2.391227,2021-05-10,1,0,0
48.875463,2.39901,2021-05-09,0,0,1
48.855605,2.331089,2022-10-11,0,0,1
48.860071,2.349095,2020-07-29,0,0,1
48.884312,2.359363,2019-02-17,0,0,1
48.8848,2.29838,2017-07-11,0,0,1
48.8514,2.37559,2017-06-03,0,0,1
48.864572,2.365835,2022-07-25,0,0,1
48.847299,2.375318,2022-10-08,0,0,1
48.835712,2.38611,2022-04-22,0,0,1
48.854646,2.228866,2022-07-06,0,1,0
48.862898,2.317681,2023-10-20,0,0,1
48.894498,2.370603,2023-06-18,0,0,1
48.851647,2.312532,2023-07-08,0,0,1
48.889985,2.321249,2023-09-21,0,0,1
48.875344,2.396486,2023-11-11,0,0,1
48.864662004,2.3205213547,2023-12-22,0,0,1
48.868922,2.354041,2020-05-18,0,0,1
48.8384,2.25701,2017-09-12,0,0,1
48.875852,2.29665,2022-10-07,0,0,1
48.873136,2.326738,2023-05-26,0,0,1
48.867085,2.320658,2023-05-04,0,0,1
48.871089,2.303486,2020-06-04,0,0,1
48.83971,2.283147,2023-10-09,0,0,1
48.842079,2.329544,2020-08-12,1,0,0
48.847178,2.395696,2021-05-31,0,0,1
48.890259,2.317212,2022-06-22,0,0,1
48.848721,2.285218,2020-01-08,0,0,1
48.839043,2.356139,2020-07-01,0,0,1
48.873287,2.381915,2021-10-15,0,0,1
48.878021,2.37069,2021-11-19,0,0,1
48.849222,2.342007,2023-06-05,0,0,1
48.844185,2.322892,2019-11-28,0,0,1
48.874198,2.299726,2019-06-21,0,0,1
48.865664,2.372429,2019-07-01,0,0,1
48.862574,2.310396,2019-07-07,0,0,1
48.878432,2.370448,2020-08-16,0,0,1
48.86286,2.31345,2021-01-25,0,0,1
48.859531,2.348785,2020-06-10,0,0,1
48.8466,2.35159,2017-06-18,0,0,1
48.838270462519574,2.265777768308273,2022-05-18,0,0,1
48.84005,2.43667,2018-09-19,0,1,0
48.8776,2.33832,2018-06-12,0,0,1
48.8406,2.34517,2017-03-17,0,0,1
48.87821,2.372528,2022-09-28,0,0,1
48.859828,2.388763,2022-09-29,0,0,1
48.869736,2.366186,2022-08-04,0,0,1
48.840479,2.314907,2022-08-07,0,0,1
48.855268,2.360885,2021-06-09,0,0,1
48.8430738814549,2.3663305413743774,2021-09-14,0,0,1
48.8716,2.36221,2017-06-02,0,0,1
48.892187,2.317556,2022-06-02,0,0,1
48.855835,2.350845,2022-11-24,0,0,1
48.864596,2.406024,2023-01-01,0,0,1
48.864373631,2.3203092813,2023-04-22,0,0,1
48.8362,2.37145,2017-11-16,0,0,1
48.8913,2.36879,2017-05-22,0,0,1
48.860967,2.329259,2020-09-13,0,0,1
48.847049,2.38415,2022-02-18,0,0,1
48.864231,2.23583,2020-11-04,0,0,1
48.839794,2.395606,2020-07-13,0,0,1
48.834142,2.313255,2023-06-07,0,1,0
48.885971,2.368631,2020-09-13,1,0,0
48.85857,2.376513,2020-02-26,0,0,1
48.8573,2.34922,2017-06-26,0,0,1
48.882508,2.310527,2020-11-18,0,1,0
48.850884,2.361111,2020-10-16,0,0,1
48.832127,2.302981,2020-06-23,0,0,1
48.857638,2.403903,2020-06-05,0,0,1
48.8607,2.36729,2018-05-24,0,0,1
48.888367,2.379396,2020-02-07,0,0,1
48.838071,2.294593,2020-07-28,0,0,1
48.862401,2.310401,2019-07-12,0,0,1
48.849943,2.29915,2019-01-26,0,0,1
48.871981,2.391873,2021-03-06,0,0,1
48.86443009456397,2.3466914892196655,2021-04-07,0,0,1
48.83043727750854,2.3291287231354305,2021-09-29,0,0,1
48.890398,2.355827,2022-05-31,0,0,1
48.85046,2.32493,2018-08-21,0,0,1
48.874915,2.357302,2023-03-14,0,0,1
48.865857,2.319885,2023-03-25,0,0,1
48.859956,2.314839,2023-06-22,0,0,1
48.837219,2.323956,2023-07-18,0,0,1
48.863063,2.371273,2020-09-16,0,0,1
48.833767,2.365031,2020-02-02,0,0,1
48.852623,2.359885,2023-12-04,0,0,1
48.8684,2.26572,2017-11-17,0,0,1
48.8434,2.31404,2017-04-08,0,0,1
48.8857,2.33121,2017-09-06,0,0,1
48.863951,2.375527,2022-01-14,0,0,1
48.8841,2.31406,2017-06-26,0,0,1
48.835202,2.407015,2021-01-07,0,0,1
48.873772,2.358313,2020-02-23,0,0,1
48.886563,2.384634,2023-03-22,0,0,1
48.848818,2.355292,2023-10-02,0,0,1
48.8594,2.37584,2018-06-06,0,0,1
48.837994,2.27165,2020-06-26,0,0,1
48.884578,2.300219,2021-09-03,0,0,1
48.851321,2.278453,2023-03-30,0,0,1
48.861763,2.364232,2020-06-28,0,0,1
48.876538,2.355835,2023-05-13,0,1,0
48.870364,2.349567,2023-06-18,0,0,1
48.839538,2.347935,2023-06-15,0,0,1
48.836467,2.374614,2023-12-26,0,0,1
48.8737,2.35826,2018-05-30,0,0,1
48.826462,2.341775,2021-07-09,0,0,1
48.843796,2.352305,2022-09-03,0,0,1
48.8398,2.35131,2018-01-12,0,0,1
48.855496,2.360087,2023-02-03,0,0,1
48.819233,2.358215,2023-05-29,0,0,1
48.884531,2.326964,2023-06-27,0,0,1
48.846991,2.353836,2021-06-21,0,0,1
48.845238,2.261893,2022-05-12,0,0,1
48.846743,2.328336,2020-09-11,0,0,1
48.8321,2.30294,2017-12-05,0,0,1
48.84,2.32386,2017-03-18,0,0,1
48.8806,2.36196,2018-05-04,0,0,1
48.857326,2.338329,2020-06-22,0,0,1
48.862152,2.350242,2020-02-07,0,0,1
48.896337,2.37578,2019-07-19,0,0,1
48.84095240335125,2.3692435026168828,2019-08-28,0,0,1
48.861404,2.374093,2019-06-26,0,0,1
48.834499,2.363845,2023-06-19,0,0,1
48.863128,2.323463,2020-10-07,0,0,1
48.854331,2.415301,2019-05-27,0,0,1
48.885020000000026,2.296647,2019-12-17,0,0,1
48.877206,2.297532,2021-10-05,0,0,1
48.87659,2.345236,2023-02-09,0,0,1
48.832548,2.396566,2023-03-13,0,0,1
48.877221,2.297517,2023-04-12,0,0,1
48.863672,2.321585,2023-04-29,0,1,0
48.816112,2.343916,2023-05-31,0,0,1
48.83296,2.3787,2018-09-30,0,1,0
48.8673,2.31523,2018-07-09,0,0,1
48.84057432874218,2.330114046127914,2020-05-27,0,0,1
48.86228680288224,2.238314151763916,2019-09-19,0,0,1
48.860909,2.340839,2022-05-03,0,0,1
48.829207,2.390266,2021-08-08,0,0,1
48.841433,2.263454,2021-10-19,0,0,1
48.873764,2.358289,2023-01-14,0,0,1
48.840448,2.315133,2023-05-05,0,0,1
48.860612,2.349404,2020-01-28,0,0,1
48.876362,2.379704,2022-09-23,0,0,1
48.841846,2.363179,2022-10-22,0,0,1
48.8932,2.33919,2017-03-16,0,0,1
48.865025,2.318053,2021-03-11,0,0,1
48.8581,2.36446,2018-04-06,0,1,0
48.874555,2.385085,2020-12-01,0,0,1
48.875774,2.289028,2023-02-01,0,0,1
48.863869,2.348966,2023-02-13,0,0,1
48.850102,2.384715,2023-03-18,0,0,1
48.864421,2.277945,2023-05-25,0,0,1
48.85870228970987,2.384329587221145,2022-04-16,0,0,1
48.883753,2.373979,2023-11-17,0,0,1
48.872067,2.408485,2023-09-19,0,0,1
48.856962,2.404452,2023-11-21,0,0,1
48.863219,2.296181,2020-06-17,0,0,1
48.862887,2.231146,2020-09-01,0,0,1
48.884684,2.398838,2020-09-30,0,0,1
48.872534,2.378545,2019-07-04,0,0,1
48.8528225018884,2.388487374641584,2021-04-24,0,0,1
48.880748448930376,2.3700677293388184,2022-04-15,0,0,1
48.8646,2.37798,2017-05-22,0,0,1
48.858679,2.284637,2020-08-03,0,0,1
48.889683905,2.3681008816,2023-07-18,0,0,1
48.869611,2.367,2023-10-09,0,0,1
48.869867,2.360724,2022-02-20,0,0,1
48.839583,2.301291,2020-09-04,0,0,1
48.857723,2.291555,2021-06-02,0,0,1
48.889726,2.396671,2020-05-11,0,0,1
48.86664,2.367312,2021-11-05,0,0,1
48.865578,2.367042,2023-02-14,0,0,1
48.847276,2.283841,2019-05-10,0,0,1
48.890269,2.320759,2019-09-09,0,0,1
48.8667,2.36171,2017-04-29,0,0,1
48.848984,2.328742,2022-07-13,0,0,1
48.857991,2.38158,2021-05-20,0,0,1
48.837224,2.29633,2021-05-30,0,0,1
48.8772,2.40668,2018-04-19,0,0,1
48.856927,2.353926,2021-08-18,0,0,1
48.870539,2.388247,2021-11-20,0,0,1
48.888522,2.325944,2023-06-10,0,1,0
48.851563,2.30026,2023-06-27,0,0,1
48.86375,2.354884,2023-09-13,0,0,1
48.835598,2.302399,2021-06-18,0,0,1
48.872,2.30045,2018-05-31,0,0,1
48.86243,2.301598,2020-05-25,0,0,1
48.864096,2.320129,2021-07-07,0,0,1
48.87701,2.348263,2020-05-27,0,0,1
48.866645,2.36729,2020-09-28,0,0,1
48.886809,2.293649,2020-12-18,0,0,1
48.858526,2.348229,2020-11-23,0,0,1
48.874849,2.301801,2021-04-23,0,0,1
48.894327,2.361282,2021-05-07,0,0,1
48.860484,2.342138,2020-09-06,0,0,1
48.851345,2.394095,2020-06-06,0,0,1
48.877683,2.408265,2020-02-22,0,0,1
48.843025,2.312794,2023-10-30,0,0,1
48.871684,2.404377,2021-06-21,0,0,1
48.88421,2.36451,2018-11-10,0,0,1
48.834654,2.338221,2021-08-11,0,0,1
48.837662,2.390776,2023-02-07,0,0,1
48.854365,2.396183,2023-08-07,0,0,1
48.869546802,2.3315262794,2023-08-25,0,0,1
48.8379,2.40004,2017-02-14,0,0,1
48.8474,2.31817,2017-12-20,0,0,1
48.8585,2.33243,2017-08-06,0,0,1
48.8535,2.4106,2017-04-02,0,0,1
48.824386,2.36225,2022-01-27,0,0,1
48.8396,2.26284,2017-10-06,0,0,1
48.864964138527625,2.395547926425934,2022-03-07,0,0,1
48.848321,2.329195,2022-03-09,0,0,1
48.878175,2.372124,2022-10-10,0,0,1
48.878896,2.339847,2022-03-04,0,0,1
48.870851,2.285042,2022-08-05,0,0,1
48.845656,2.287996,2022-03-22,0,0,1
48.86723,2.37327,2018-12-20,0,0,1
48.870608,2.354991,2021-06-18,0,0,1
48.85731,2.36134,2018-08-15,0,0,1
48.8299,2.35013,2018-06-03,0,1,0
48.828887,2.330063,2020-07-09,0,0,1
48.85926,2.350832,2021-01-11,0,0,1
48.840089,2.315462,2020-07-12,0,0,1
48.862442,2.32519,2020-05-05,0,0,1
48.824451,2.319653,2023-09-10,0,0,1
48.882148,2.333729,2023-07-01,0,0,1
48.838654,2.259762,2023-11-03,0,0,1
48.847386,2.300796,2021-06-02,0,0,1
48.8281,2.39224,2018-01-11,0,0,1
48.8587,2.34139,2018-05-12,0,0,1
48.880101,2.287881,2019-04-05,0,0,1
48.829468,2.374749,2022-08-01,0,0,1
48.857915,2.367992,2021-05-27,0,0,1
48.850364,2.306805,2022-01-20,0,0,1
48.8323,2.28904,2017-04-06,0,1,0
48.8537,2.2774,2017-03-11,0,0,1
48.8504,2.38447,2017-10-13,0,0,1
48.86778,2.262388,2022-08-28,0,0,1
48.85613306819474,2.340394000660311,2022-04-21,0,1,0
48.827303,2.325561,2021-12-14,0,0,1
48.8539,2.36737,2017-06-16,0,1,0
48.8946,2.3471,2017-03-10,0,0,1
48.8413,2.32486,2017-04-09,0,0,1
48.859527,2.348797,2020-10-14,0,0,1
48.867,2.35294,2017-05-21,0,0,1
48.864215,2.301795,2022-03-10,0,0,1
48.832956,2.319729,2020-12-01,0,0,1
48.870151,2.350481,2021-07-28,0,0,1
48.85209961992575,2.340321242809295,2022-04-26,0,0,1
48.887574,2.38036,2022-12-02,0,0,1
48.888,2.31502,2017-04-05,0,0,1
48.88026,2.400397,2023-07-25,0,0,1
48.830649,2.352643,2019-07-10,0,0,1
48.88267,2.369875,2019-04-06,0,0,1
48.87192,2.318694,2023-02-15,0,0,1
48.864126,2.392272,2023-02-07,0,0,1
48.856821,2.366033,2020-06-05,0,0,1
48.86624,2.352536,2020-11-10,0,0,1
48.888079,2.367357,2020-02-21,0,0,1
48.88811,2.32103,2023-10-17,0,0,1
48.8265,2.41972,2018-02-18,0,0,1
48.8544,2.39613,2018-04-13,0,0,1
48.830977,2.355558,2019-02-25,0,0,1
48.845351,2.278579,2019-03-07,0,0,1
48.835206022614955,2.2816935181617737,2019-09-13,0,0,1
48.85236,2.360489,2019-12-18,0,0,1
48.867756,2.313968,2019-07-08,0,0,1
48.850398,2.392517,2021-09-27,0,0,1
48.857599,2.368034,2023-01-17,0,0,1
48.835244,2.352937,2020-07-12,0,0,1
48.860114,2.366463,2019-02-11,0,1,0
48.8857,2.31684,2017-01-24,0,0,1
48.86,2.31479,2017-01-12,0,0,1
48.8749,2.31846,2017-09-09,0,0,1
48.839951,2.432149,2021-12-04,0,1,0
48.880247,2.353655,2023-10-19,0,0,1
48.83,2.44,2018-10-07,0,0,1
48.851471,2.278247,2020-09-26,0,0,1
48.867721315120974,2.3076868057250977,2019-12-07,0,0,1
48.890706,2.345518,2021-07-14,0,0,1
48.859657,2.301339,2020-05-17,0,0,1
48.84663,2.380548,2020-05-28,0,0,1
48.882174381427404,2.350775548563466,2019-10-14,0,0,1
48.880625,2.352153,2019-03-21,0,0,1
48.832588,2.378068,2020-08-20,0,0,1
48.875449,2.325415,2020-10-15,0,0,1
48.858709,2.384338,2021-01-21,0,0,1
48.8751,2.31011,2017-10-12,0,0,1
48.821912,2.325454,2023-05-10,0,0,1
48.8798,2.365532,2023-12-09,0,0,1
48.87065,2.37802,2018-10-03,0,0,1
48.86487709206446,2.3765927553176875,2019-10-16,0,0,1
48.878851,2.401886,2021-03-23,0,0,1
48.821028,2.354515,2022-10-21,0,1,0
48.836805,2.351857,2021-02-28,0,0,1
48.8634,2.35094,2018-03-07,0,0,1
48.8558,2.25187,2017-06-01,0,0,1
48.8521,2.36094,2017-05-29,0,0,1
48.851254,2.36115,2022-06-02,0,0,1
48.825813,2.350365,2022-08-05,0,1,0
48.853251,2.368612,2021-04-27,0,0,1
48.837884,2.335799,2020-10-20,0,0,1
48.883864,2.328579,2020-07-06,0,0,1
48.865134,2.411299,2021-08-24,0,0,1
48.866613,2.328574,2021-09-23,0,0,1
48.898194,2.386009,2021-12-31,0,0,1
48.827241,2.374963,2023-06-21,0,0,1
48.900723,2.344283,2021-08-03,0,0,1
48.875314,2.350921,2021-10-17,0,1,0
48.858052,2.265126,2023-02-09,0,0,1
48.883415,2.334312,2021-10-19,0,0,1
48.86497,2.410973,2023-05-16,0,0,1
48.876783,2.285583,2023-06-29,0,0,1
48.86046,2.40061,2023-08-08,0,0,1
48.85921610137436,2.305079028010369,2022-05-14,0,0,1
48.86326,2.33519,2018-08-24,0,1,0
48.872067,2.300484,2021-07-12,0,0,1
48.884544,2.376912,2020-09-23,0,0,1
48.853532,2.28216,2020-05-26,0,0,1
48.871239,2.370118,2019-03-26,0,0,1
48.82148869884969,2.3338295291685647,2019-12-19,0,0,1
48.871223411138885,2.410689641294336,2019-09-13,0,0,1
48.8942,2.32057,2017-09-18,0,0,1
48.8399,2.36179,2017-03-28,0,0,1
48.88,2.28833,2017-01-17,0,0,1
48.859229,2.297725,2022-08-27,0,0,1
48.850621,2.342812,2023-11-25,0,0,1
48.8987,2.37027,2017-09-14,0,0,1
48.840456,2.39202,2022-12-13,0,0,1
48.847323,2.34093,2022-10-14,0,0,1
48.8811,2.365161,2022-11-23,0,0,1
48.83802097878811,2.256370565416459,2021-02-06,0,0,1
48.846858,2.354044,2021-04-23,0,0,1
48.87537,2.32503,2021-05-16,0,0,1
48.851151,2.351308,2020-09-22,0,0,1
48.845877,2.313523,2020-12-04,0,0,1
48.841666,2.322337,2022-12-02,0,0,1
48.840458,2.315095,2022-09-26,0,0,1
48.88172,2.373793,2023-08-11,0,0,1
48.838605,2.289425,2023-08-18,0,0,1
48.883853,2.349473,2023-09-18,0,0,1
48.882062,2.374277,2021-09-21,0,0,1
48.884179,2.368595,2021-11-26,0,0,1
48.8367,2.403489,2021-11-28,0,0,1
48.853964,2.289099,2021-12-07,0,0,1
48.854075,2.382672,2023-04-20,0,0,1
48.862477,2.336252,2021-06-20,0,0,1
48.83448,2.29568,2018-08-13,0,0,1
48.8852,2.33399,2018-10-11,0,0,1
48.846974,2.300203,2019-09-24,0,0,1
48.844078,2.372827,2019-04-02,0,0,1
48.833625,2.309015,2023-10-11,0,0,1
48.859966,2.364547,2021-05-30,0,0,1
48.823061684653254,2.3254943118958167,2019-08-24,0,1,0
48.854154,2.237366,2019-11-13,0,1,0
48.832976,2.378769,2019-02-11,0,0,1
48.87767,2.354836,2021-03-30,0,0,1
48.8622,2.33693,2017-02-14,0,0,1
48.8391,2.3904,2017-05-31,0,0,1
48.858228,2.328341,2022-11-02,0,0,1
48.87931503008454,2.3570858375314083,2022-05-26,0,0,1
48.866296000000006,2.3597890000000006,2020-01-02,0,0,1
48.840113,2.37031,2020-03-11,0,0,1
48.86414130829314,2.3203213512897487,2020-01-14,0,0,1
48.834839,2.436725,2022-10-12,0,0,1
48.837715,2.425638,2021-09-11,0,0,1
48.883321,2.298945,2022-11-23,0,0,1
48.822644075,2.3148429394,2023-09-06,0,0,1
48.858,2.38147,2018-05-30,0,0,1
48.8673,2.34774,2018-06-01,0,0,1
48.885,2.38326,2018-06-28,0,0,1
48.87211690615331,2.377036457150388,2019-08-03,0,0,1
48.884462,2.376636,2019-11-22,0,0,1
48.85157632222098,2.3572614043951026,2022-03-29,0,0,1
48.889478048104195,2.3958169361616743,2022-03-31,0,0,1
48.877746,2.365361,2023-12-12,0,0,1
48.864244,2.301478,2023-06-13,0,1,0
48.831952,2.341143,2023-07-17,0,0,1
48.8453,2.379516,2023-05-04,0,0,1
48.874150058375875,2.2553820688702984,2020-01-30,0,0,1
48.850484,2.361138,2020-11-27,0,0,1
48.8735,2.29579,2017-03-16,0,0,1
48.8737,2.35826,2018-02-16,0,0,1
48.87137,2.355433,2021-06-25,0,0,1
48.835825,2.318135,2022-03-30,0,0,1
48.85396744489549,2.3648701608180995,2022-05-12,0,0,1
48.85897,2.293395,2023-08-27,0,0,1
48.84389,2.373163,2023-10-10,0,0,1
48.894957,2.384091,2023-02-09,0,0,1
48.853557,2.410769,2023-02-21,0,0,1
48.870772,2.399239,2023-04-16,0,0,1
48.851104,2.351295,2023-06-27,0,0,1
48.862201,2.299324,2023-12-27,0,0,1
48.859339,2.34568,2020-09-10,0,0,1
48.867032,2.352974,2021-05-29,0,0,1
48.8665,2.36813,2018-05-20,0,0,1
48.8749,2.35731,2018-06-13,0,0,1
48.8192,2.35948,2018-07-05,0,0,1
48.830111,2.295076,2020-05-27,0,0,1
48.8783,2.378289,2022-11-23,0,0,1
48.8615,2.33907,2017-04-18,0,0,1
48.8702,2.350516,2022-12-13,0,0,1
48.866121,2.289484,2022-06-22,0,0,1
48.873777,2.327025,2022-09-21,0,0,1
48.8367,2.40144,2017-03-20,0,0,1
48.858612,2.292878,2020-10-25,0,0,1
48.820405,2.338811,2019-12-06,0,1,0
48.84095240335125,2.3692435026168828,2019-08-28,0,0,1
48.870551,2.3612,2019-01-15,0,0,1
48.875791,2.363756,2021-09-04,0,0,1
48.88221,2.30117,2023-03-14,0,0,1
48.823393,2.375025,2020-08-26,0,0,1
48.876165,2.24628,2020-09-24,0,1,0
48.830366,2.354566,2019-06-21,0,0,1
48.858118,2.403376,2020-12-01,0,0,1
48.846916,2.34284,2021-08-12,0,0,1
48.848629,2.372542,2021-09-08,0,0,1
48.849958,2.354884,2023-05-30,0,0,1
48.869685,2.326639,2023-07-07,0,0,1
48.882146,2.400504,2020-12-01,0,0,1
48.823075,2.325408,2023-05-11,0,1,0
48.861806,2.230303,2023-05-31,0,0,1
48.894228,2.320617,2022-05-06,0,0,1
48.867348,2.344004,2021-06-10,0,0,1
48.85679,2.381023,2021-07-07,0,0,1
48.862591,2.319025,2020-01-05,0,0,1
48.865256,2.35528,2020-10-24,0,0,1
48.860111,2.333332,2020-08-29,0,0,1
48.855001,2.368686,2019-07-11,0,0,1
48.86252243867443,2.2872585740219535,2019-09-27,0,0,1
48.878991,2.355804,2023-03-28,0,0,1
48.8311,2.32965,2017-05-18,0,0,1
48.8743,2.29449,2017-11-29,1,0,0
48.8662,2.28623,2017-12-13,0,0,1
48.820548,2.337402,2022-05-16,0,0,1
48.849056827800865,2.4112442135810848,2022-09-30,0,0,1
48.867278,2.35312,2022-07-11,0,0,1
48.816771,2.34861,2022-02-22,0,0,1
48.865995,2.370712,2021-06-14,0,0,1
48.8572,2.29927,2018-03-17,0,0,1
48.8726,2.35769,2018-04-11,0,0,1
48.86195,2.23052,2018-08-06,0,0,1
48.868,2.36223,2018-05-09,0,0,1
48.855109,2.361697,2022-06-07,0,0,1
48.8723,2.29527,2017-06-18,0,0,1
48.8627,2.31902,2017-03-17,0,0,1
48.871224,2.303067,2022-02-19,0,0,1
48.871242,2.274273,2020-10-19,0,0,1
48.84569,2.302011,2021-12-08,0,0,1
48.828115,2.384862,2023-03-10,0,0,1
48.859572,2.329304,2023-03-28,0,0,1
48.895141,2.359639,2022-08-09,0,0,1
48.873291,2.295551,2020-08-27,0,0,1
48.839949,2.43214,2020-06-30,0,0,1
48.8653,2.34307,2018-01-30,0,1,0
48.873936756028144,2.385362237691879,2019-10-28,0,0,1
48.857884,2.31589,2019-09-04,0,0,1
48.85680228774737,2.3392778635025024,2019-10-07,0,0,1
48.882212,2.320345,2020-06-20,0,0,1
48.8398,2.35131,2018-02-23,0,0,1
48.8398,2.26759,2018-05-29,0,0,1
48.825707,2.386972,2020-12-02,0,0,1
48.847414,2.273796,2022-04-17,0,0,1
48.85781253300607,2.3352950066167253,2022-04-23,0,0,1
48.8493709993478,2.34570175409317,2022-02-11,0,0,1
48.873072,2.34684,2021-10-12,0,0,1
48.862294,2.229339,2021-10-14,0,0,1
